lexemeId,lemma,category,categoryLabel,senses
http://www.wikidata.org/entity/L524346,passar,http://www.wikidata.org/entity/Q24905,verb,15
http://www.wikidata.org/entity/L723618,mau,http://www.wikidata.org/entity/Q34698,adjective,10
http://www.wikidata.org/entity/L995082,-inho,http://www.wikidata.org/entity/Q102047,suffix,9
http://www.wikidata.org/entity/L447787,posição,http://www.wikidata.org/entity/Q1084,noun,9
http://www.wikidata.org/entity/L501788,entre,http://www.wikidata.org/entity/Q380057,adverb,8
http://www.wikidata.org/entity/L561206,nota,http://www.wikidata.org/entity/Q1084,noun,8
http://www.wikidata.org/entity/L447862,quadrante,http://www.wikidata.org/entity/Q1084,noun,8
http://www.wikidata.org/entity/L448198,toque,http://www.wikidata.org/entity/Q1084,noun,8
http://www.wikidata.org/entity/L448448,cota,http://www.wikidata.org/entity/Q1084,noun,8
http://www.wikidata.org/entity/L669681,chamar,http://www.wikidata.org/entity/Q24905,verb,8
http://www.wikidata.org/entity/L618867,para,http://www.wikidata.org/entity/Q4833830,preposition,7
http://www.wikidata.org/entity/L500812,cruzeiro,http://www.wikidata.org/entity/Q1084,noun,7
http://www.wikidata.org/entity/L502636,sobre,http://www.wikidata.org/entity/Q4833830,preposition,7
http://www.wikidata.org/entity/L448060,galeria,http://www.wikidata.org/entity/Q1084,noun,7
http://www.wikidata.org/entity/L669732,tratar,http://www.wikidata.org/entity/Q24905,verb,7
http://www.wikidata.org/entity/L494126,passado,http://www.wikidata.org/entity/Q34698,adjective,6
http://www.wikidata.org/entity/L500617,estação,http://www.wikidata.org/entity/Q1084,noun,6
http://www.wikidata.org/entity/L581049,negro,http://www.wikidata.org/entity/Q34698,adjective,6
http://www.wikidata.org/entity/L500653,classe,http://www.wikidata.org/entity/Q1084,noun,6
http://www.wikidata.org/entity/L730966,quente,http://www.wikidata.org/entity/Q34698,adjective,6
http://www.wikidata.org/entity/L501594,cópia,http://www.wikidata.org/entity/Q1084,noun,6
http://www.wikidata.org/entity/L502866,como,http://www.wikidata.org/entity/Q380057,adverb,6
http://www.wikidata.org/entity/L670253,fulminar,http://www.wikidata.org/entity/Q24905,verb,6
http://www.wikidata.org/entity/L593740,romano,http://www.wikidata.org/entity/Q34698,adjective,6
http://www.wikidata.org/entity/L477289,chefe,http://www.wikidata.org/entity/Q1084,noun,6
http://www.wikidata.org/entity/L618554,pau,http://www.wikidata.org/entity/Q1084,noun,5
http://www.wikidata.org/entity/L448608,conta,http://www.wikidata.org/entity/Q1084,noun,5
http://www.wikidata.org/entity/L448667,grilo,http://www.wikidata.org/entity/Q1084,noun,5
http://www.wikidata.org/entity/L500828,voto,http://www.wikidata.org/entity/Q1084,noun,5
http://www.wikidata.org/entity/L222272,copo,http://www.wikidata.org/entity/Q1084,noun,5
http://www.wikidata.org/entity/L688629,interferência,http://www.wikidata.org/entity/Q1084,noun,5
http://www.wikidata.org/entity/L730517,pluma,http://www.wikidata.org/entity/Q1084,noun,5
http://www.wikidata.org/entity/L524638,sangria,http://www.wikidata.org/entity/Q1084,noun,5
http://www.wikidata.org/entity/L447041,manta,http://www.wikidata.org/entity/Q1084,noun,5
http://www.wikidata.org/entity/L676269,antes,http://www.wikidata.org/entity/Q380057,adverb,5
http://www.wikidata.org/entity/L447782,redução,http://www.wikidata.org/entity/Q1084,noun,5
http://www.wikidata.org/entity/L447992,arco,http://www.wikidata.org/entity/Q1084,noun,5
http://www.wikidata.org/entity/L642845,combinação,http://www.wikidata.org/entity/Q1084,noun,5
http://www.wikidata.org/entity/L448158,lugar,http://www.wikidata.org/entity/Q1084,noun,5
http://www.wikidata.org/entity/L448219,tratamento,http://www.wikidata.org/entity/Q1084,noun,5
http://www.wikidata.org/entity/L448298,exame,http://www.wikidata.org/entity/Q1084,noun,5
http://www.wikidata.org/entity/L448442,confirmação,http://www.wikidata.org/entity/Q1084,noun,5
http://www.wikidata.org/entity/L497190,traslado,http://www.wikidata.org/entity/Q1084,noun,5
http://www.wikidata.org/entity/L669657,ainda,http://www.wikidata.org/entity/Q380057,adverb,5
http://www.wikidata.org/entity/L669898,sagrar,http://www.wikidata.org/entity/Q24905,verb,5
http://www.wikidata.org/entity/L669949,avançar,http://www.wikidata.org/entity/Q24905,verb,5
http://www.wikidata.org/entity/L7569,manga,http://www.wikidata.org/entity/Q1084,noun,4
http://www.wikidata.org/entity/L1119437,cuidar,http://www.wikidata.org/entity/Q24905,verb,4
http://www.wikidata.org/entity/L476966,americano,http://www.wikidata.org/entity/Q34698,adjective,4
http://www.wikidata.org/entity/L477314,em,http://www.wikidata.org/entity/Q4833830,preposition,4
http://www.wikidata.org/entity/L477316,com,http://www.wikidata.org/entity/Q4833830,preposition,4
http://www.wikidata.org/entity/L490717,a,http://www.wikidata.org/entity/Q4833830,preposition,4
http://www.wikidata.org/entity/L448299,género,http://www.wikidata.org/entity/Q1084,noun,4
http://www.wikidata.org/entity/L448173,tempo,http://www.wikidata.org/entity/Q1084,noun,4
http://www.wikidata.org/entity/L448588,recepção,http://www.wikidata.org/entity/Q1084,noun,4
http://www.wikidata.org/entity/L448572,lombada,http://www.wikidata.org/entity/Q1084,noun,4
http://www.wikidata.org/entity/L1133160,poder,http://www.wikidata.org/entity/Q24905,verb,4
http://www.wikidata.org/entity/L500629,altura,http://www.wikidata.org/entity/Q1084,noun,4
http://www.wikidata.org/entity/L500703,constituição,http://www.wikidata.org/entity/Q1084,noun,4
http://www.wikidata.org/entity/L500946,artigo,http://www.wikidata.org/entity/Q1084,noun,4
http://www.wikidata.org/entity/L500999,volume,http://www.wikidata.org/entity/Q1084,noun,4
http://www.wikidata.org/entity/L501588,distribuição,http://www.wikidata.org/entity/Q1084,noun,4
http://www.wikidata.org/entity/L46799,mesa,http://www.wikidata.org/entity/Q1084,noun,4
http://www.wikidata.org/entity/L46800,borboleta,http://www.wikidata.org/entity/Q1084,noun,4
http://www.wikidata.org/entity/L1378462,ouriço,http://www.wikidata.org/entity/Q1084,noun,4
http://www.wikidata.org/entity/L663714,mais,http://www.wikidata.org/entity/Q380057,adverb,4
http://www.wikidata.org/entity/L1460167,mofina,http://www.wikidata.org/entity/Q1084,noun,4
http://www.wikidata.org/entity/L502271,ocasião,http://www.wikidata.org/entity/Q1084,noun,4
http://www.wikidata.org/entity/L502865,carruagem,http://www.wikidata.org/entity/Q1084,noun,4
http://www.wikidata.org/entity/L518878,diário,http://www.wikidata.org/entity/Q1084,noun,4
http://www.wikidata.org/entity/L558200,representação,http://www.wikidata.org/entity/Q1084,noun,4
http://www.wikidata.org/entity/L524622,série,http://www.wikidata.org/entity/Q1084,noun,4
http://www.wikidata.org/entity/L907872,nhaca,http://www.wikidata.org/entity/Q1084,noun,4
http://www.wikidata.org/entity/L983864,aí,http://www.wikidata.org/entity/Q380057,adverb,4
http://www.wikidata.org/entity/L989320,temer,http://www.wikidata.org/entity/Q24905,verb,4
http://www.wikidata.org/entity/L474610,rígido,http://www.wikidata.org/entity/Q34698,adjective,4
http://www.wikidata.org/entity/L474644,sentido,http://www.wikidata.org/entity/Q34698,adjective,4
http://www.wikidata.org/entity/L447179,carregador,http://www.wikidata.org/entity/Q1084,noun,4
http://www.wikidata.org/entity/L447242,abandono,http://www.wikidata.org/entity/Q1084,noun,4
http://www.wikidata.org/entity/L561279,norte-americano,http://www.wikidata.org/entity/Q34698,adjective,4
http://www.wikidata.org/entity/L474786,aflautado,http://www.wikidata.org/entity/Q34698,adjective,4
http://www.wikidata.org/entity/L580451,bordo,http://www.wikidata.org/entity/Q1084,noun,4
http://www.wikidata.org/entity/L618909,rapariga,http://www.wikidata.org/entity/Q1084,noun,4
http://www.wikidata.org/entity/L477169,local,http://www.wikidata.org/entity/Q1084,noun,4
http://www.wikidata.org/entity/L477182,movimento,http://www.wikidata.org/entity/Q1084,noun,4
http://www.wikidata.org/entity/L447956,passo,http://www.wikidata.org/entity/Q1084,noun,4
http://www.wikidata.org/entity/L639953,adaptação,http://www.wikidata.org/entity/Q1084,noun,4
http://www.wikidata.org/entity/L477694,objeção,http://www.wikidata.org/entity/Q1084,noun,4
http://www.wikidata.org/entity/L479590,animado,http://www.wikidata.org/entity/Q34698,adjective,4
http://www.wikidata.org/entity/L448182,bloco,http://www.wikidata.org/entity/Q1084,noun,4
http://www.wikidata.org/entity/L488745,ele,http://www.wikidata.org/entity/Q468801,personal pronoun,4
http://www.wikidata.org/entity/L662639,remoto,http://www.wikidata.org/entity/Q34698,adjective,4
http://www.wikidata.org/entity/L988740,bio-,http://www.wikidata.org/entity/Q134830,prefix,4
http://www.wikidata.org/entity/L669663,camada,http://www.wikidata.org/entity/Q1084,noun,4
http://www.wikidata.org/entity/L669743,congolês,http://www.wikidata.org/entity/Q34698,adjective,4
http://www.wikidata.org/entity/L1017458,até,http://www.wikidata.org/entity/Q4833830,preposition,3
http://www.wikidata.org/entity/L1119579,jegue,http://www.wikidata.org/entity/Q1084,noun,3
http://www.wikidata.org/entity/L46803,andar,http://www.wikidata.org/entity/Q1084,noun,3
http://www.wikidata.org/entity/L46804,ano,http://www.wikidata.org/entity/Q1084,noun,3
http://www.wikidata.org/entity/L500626,energia,http://www.wikidata.org/entity/Q1084,noun,3
http://www.wikidata.org/entity/L619301,rabo,http://www.wikidata.org/entity/Q1084,noun,3
http://www.wikidata.org/entity/L39471,estar,http://www.wikidata.org/entity/Q24905,verb,3
http://www.wikidata.org/entity/L447056,laranja,http://www.wikidata.org/entity/Q1084,noun,3
http://www.wikidata.org/entity/L447060,tecla,http://www.wikidata.org/entity/Q1084,noun,3
http://www.wikidata.org/entity/L447147,urso,http://www.wikidata.org/entity/Q1084,noun,3
http://www.wikidata.org/entity/L447156,pé,http://www.wikidata.org/entity/Q1084,noun,3
http://www.wikidata.org/entity/L448630,manual,http://www.wikidata.org/entity/Q1084,noun,3
http://www.wikidata.org/entity/L448647,cascudo,http://www.wikidata.org/entity/Q1084,noun,3
http://www.wikidata.org/entity/L448491,razão,http://www.wikidata.org/entity/Q1084,noun,3
http://www.wikidata.org/entity/L448492,quadrilha,http://www.wikidata.org/entity/Q1084,noun,3
http://www.wikidata.org/entity/L448524,leito,http://www.wikidata.org/entity/Q1084,noun,3
http://www.wikidata.org/entity/L448528,regime,http://www.wikidata.org/entity/Q1084,noun,3
http://www.wikidata.org/entity/L449040,submarino,http://www.wikidata.org/entity/Q1084,noun,3
http://www.wikidata.org/entity/L449043,sinaleiro,http://www.wikidata.org/entity/Q1084,noun,3
http://www.wikidata.org/entity/L449060,emprego,http://www.wikidata.org/entity/Q1084,noun,3
http://www.wikidata.org/entity/L449076,contexto,http://www.wikidata.org/entity/Q1084,noun,3
http://www.wikidata.org/entity/L449129,autógrafo,http://www.wikidata.org/entity/Q1084,noun,3
http://www.wikidata.org/entity/L449133,cálice,http://www.wikidata.org/entity/Q1084,noun,3
http://www.wikidata.org/entity/L450518,fuso,http://www.wikidata.org/entity/Q1084,noun,3
http://www.wikidata.org/entity/L450521,processo,http://www.wikidata.org/entity/Q1084,noun,3
http://www.wikidata.org/entity/L450529,geração,http://www.wikidata.org/entity/Q1084,noun,3
http://www.wikidata.org/entity/L450556,infâmia,http://www.wikidata.org/entity/Q1084,noun,3
http://www.wikidata.org/entity/L450570,gestação,http://www.wikidata.org/entity/Q1084,noun,3
http://www.wikidata.org/entity/L448432,chave,http://www.wikidata.org/entity/Q1084,noun,3
http://www.wikidata.org/entity/L662289,latino,http://www.wikidata.org/entity/Q34698,adjective,3
http://www.wikidata.org/entity/L664599,moda,http://www.wikidata.org/entity/Q1084,noun,3
http://www.wikidata.org/entity/L669943,jogar,http://www.wikidata.org/entity/Q24905,verb,3
http://www.wikidata.org/entity/L448008,coração,http://www.wikidata.org/entity/Q1084,noun,3
http://www.wikidata.org/entity/L1263448,travesti,http://www.wikidata.org/entity/Q1084,noun,3
http://www.wikidata.org/entity/L500641,fundação,http://www.wikidata.org/entity/Q1084,noun,3
http://www.wikidata.org/entity/L500649,mina,http://www.wikidata.org/entity/Q1084,noun,3
http://www.wikidata.org/entity/L500655,faixa,http://www.wikidata.org/entity/Q1084,noun,3
http://www.wikidata.org/entity/L500674,propriedade,http://www.wikidata.org/entity/Q1084,noun,3
http://www.wikidata.org/entity/L500689,abertura,http://www.wikidata.org/entity/Q1084,noun,3
http://www.wikidata.org/entity/L500699,distância,http://www.wikidata.org/entity/Q1084,noun,3
http://www.wikidata.org/entity/L501158,central,http://www.wikidata.org/entity/Q34698,adjective,3
http://www.wikidata.org/entity/L500865,sítio,http://www.wikidata.org/entity/Q1084,noun,3
http://www.wikidata.org/entity/L500956,cabo,http://www.wikidata.org/entity/Q1084,noun,3
http://www.wikidata.org/entity/L500988,grau,http://www.wikidata.org/entity/Q1084,noun,3
http://www.wikidata.org/entity/L501786,após,http://www.wikidata.org/entity/Q4833830,preposition,3
http://www.wikidata.org/entity/L501787,depois,http://www.wikidata.org/entity/Q380057,adverb,3
http://www.wikidata.org/entity/L501550,parte,http://www.wikidata.org/entity/Q1084,noun,3
http://www.wikidata.org/entity/L501693,cobertura,http://www.wikidata.org/entity/Q1084,noun,3
http://www.wikidata.org/entity/L46838,pele,http://www.wikidata.org/entity/Q1084,noun,3
http://www.wikidata.org/entity/L46820,mangueira,http://www.wikidata.org/entity/Q1084,noun,3
http://www.wikidata.org/entity/L46821,borracha,http://www.wikidata.org/entity/Q1084,noun,3
http://www.wikidata.org/entity/L46823,alpaca,http://www.wikidata.org/entity/Q1084,noun,3
http://www.wikidata.org/entity/L46828,café,http://www.wikidata.org/entity/Q1084,noun,3
http://www.wikidata.org/entity/L1378463,balcão,http://www.wikidata.org/entity/Q1084,noun,3
http://www.wikidata.org/entity/L184915,São Paulo,http://www.wikidata.org/entity/Q147276,proper noun,3
http://www.wikidata.org/entity/L502269,porta,http://www.wikidata.org/entity/Q1084,noun,3
http://www.wikidata.org/entity/L503879,diafragma,http://www.wikidata.org/entity/Q1084,noun,3
http://www.wikidata.org/entity/L518880,execução,http://www.wikidata.org/entity/Q1084,noun,3
http://www.wikidata.org/entity/L670230,motivar,http://www.wikidata.org/entity/Q24905,verb,3
http://www.wikidata.org/entity/L670604,ocidental,http://www.wikidata.org/entity/Q34698,adjective,3
http://www.wikidata.org/entity/L671130,Europa,http://www.wikidata.org/entity/Q147276,proper noun,3
http://www.wikidata.org/entity/L745228,inspiração,http://www.wikidata.org/entity/Q1084,noun,3
http://www.wikidata.org/entity/L677974,atómico,http://www.wikidata.org/entity/Q34698,adjective,3
http://www.wikidata.org/entity/L688631,carteira,http://www.wikidata.org/entity/Q1084,noun,3
http://www.wikidata.org/entity/L688637,ritmo,http://www.wikidata.org/entity/Q1084,noun,3
http://www.wikidata.org/entity/L726450,bolacha,http://www.wikidata.org/entity/Q1084,noun,3
http://www.wikidata.org/entity/L46851,massa,http://www.wikidata.org/entity/Q1084,noun,3
http://www.wikidata.org/entity/L472005,acovardar,http://www.wikidata.org/entity/Q24905,verb,3
http://www.wikidata.org/entity/L524070,mas,http://www.wikidata.org/entity/Q36484,conjunction,3
http://www.wikidata.org/entity/L524626,celestial,http://www.wikidata.org/entity/Q34698,adjective,3
http://www.wikidata.org/entity/L525329,bomba,http://www.wikidata.org/entity/Q1084,noun,3
http://www.wikidata.org/entity/L558192,regra,http://www.wikidata.org/entity/Q1084,noun,3
http://www.wikidata.org/entity/L307347,estrela,http://www.wikidata.org/entity/Q1084,noun,3
http://www.wikidata.org/entity/L43388,ela,http://www.wikidata.org/entity/Q468801,personal pronoun,3
http://www.wikidata.org/entity/L473322,abstrato,http://www.wikidata.org/entity/Q34698,adjective,3
http://www.wikidata.org/entity/L671833,imaculado,http://www.wikidata.org/entity/Q34698,adjective,3
http://www.wikidata.org/entity/L672244,polar,http://www.wikidata.org/entity/Q34698,adjective,3
http://www.wikidata.org/entity/L674370,então,http://www.wikidata.org/entity/Q83034,interjection,3
http://www.wikidata.org/entity/L676262,além,http://www.wikidata.org/entity/Q380057,adverb,3
http://www.wikidata.org/entity/L676264,desde,http://www.wikidata.org/entity/Q4833830,preposition,3
http://www.wikidata.org/entity/L677451,declaração,http://www.wikidata.org/entity/Q1084,noun,3
http://www.wikidata.org/entity/L8749,fevereiro,http://www.wikidata.org/entity/Q1084,noun,3
http://www.wikidata.org/entity/L900413,"oh, gente",http://www.wikidata.org/entity/Q83034,interjection,3
http://www.wikidata.org/entity/L900666,oxente,http://www.wikidata.org/entity/Q83034,interjection,3
http://www.wikidata.org/entity/L900886,oxe,http://www.wikidata.org/entity/Q83034,interjection,3
http://www.wikidata.org/entity/L989904,-ista,http://www.wikidata.org/entity/Q102047,suffix,3
http://www.wikidata.org/entity/L474656,venoso,http://www.wikidata.org/entity/Q34698,adjective,3
http://www.wikidata.org/entity/L474694,afundado,http://www.wikidata.org/entity/Q34698,adjective,3
http://www.wikidata.org/entity/L474696,atrapalhado,http://www.wikidata.org/entity/Q34698,adjective,3
http://www.wikidata.org/entity/L447212,canto,http://www.wikidata.org/entity/Q1084,noun,3
http://www.wikidata.org/entity/L447214,banco,http://www.wikidata.org/entity/Q1084,noun,3
http://www.wikidata.org/entity/L447231,núcleo,http://www.wikidata.org/entity/Q1084,noun,3
http://www.wikidata.org/entity/L447243,abate,http://www.wikidata.org/entity/Q1084,noun,3
http://www.wikidata.org/entity/L579670,tradução,http://www.wikidata.org/entity/Q1084,noun,3
http://www.wikidata.org/entity/L558205,carga,http://www.wikidata.org/entity/Q1084,noun,3
http://www.wikidata.org/entity/L558246,trabalhar,http://www.wikidata.org/entity/Q24905,verb,3
http://www.wikidata.org/entity/L561200,declarar,http://www.wikidata.org/entity/Q24905,verb,3
http://www.wikidata.org/entity/L562223,gás,http://www.wikidata.org/entity/Q1084,noun,3
http://www.wikidata.org/entity/L562426,masculino,http://www.wikidata.org/entity/Q34698,adjective,3
http://www.wikidata.org/entity/L579628,receita,http://www.wikidata.org/entity/Q1084,noun,3
http://www.wikidata.org/entity/L476939,alinhado,http://www.wikidata.org/entity/Q34698,adjective,3
http://www.wikidata.org/entity/L476965,ameno,http://www.wikidata.org/entity/Q34698,adjective,3
http://www.wikidata.org/entity/L447399,pilha,http://www.wikidata.org/entity/Q1084,noun,3
http://www.wikidata.org/entity/L473325,absurdo,http://www.wikidata.org/entity/Q34698,adjective,3
http://www.wikidata.org/entity/L447765,mortalha,http://www.wikidata.org/entity/Q1084,noun,3
http://www.wikidata.org/entity/L1490453,quem,http://www.wikidata.org/entity/Q36224,pronoun,3
http://www.wikidata.org/entity/L447861,salão,http://www.wikidata.org/entity/Q1084,noun,3
http://www.wikidata.org/entity/L447868,alarme,http://www.wikidata.org/entity/Q1084,noun,3
http://www.wikidata.org/entity/L477648,reforma,http://www.wikidata.org/entity/Q1084,noun,3
http://www.wikidata.org/entity/L477175,centro,http://www.wikidata.org/entity/Q1084,noun,3
http://www.wikidata.org/entity/L477187,corpo,http://www.wikidata.org/entity/Q1084,noun,3
http://www.wikidata.org/entity/L477197,momento,http://www.wikidata.org/entity/Q1084,noun,3
http://www.wikidata.org/entity/L477202,disco,http://www.wikidata.org/entity/Q1084,noun,3
http://www.wikidata.org/entity/L477210,rádio,http://www.wikidata.org/entity/Q1084,noun,3
http://www.wikidata.org/entity/L477271,mercado,http://www.wikidata.org/entity/Q1084,noun,3
http://www.wikidata.org/entity/L477277,solo,http://www.wikidata.org/entity/Q1084,noun,3
http://www.wikidata.org/entity/L477292,produto,http://www.wikidata.org/entity/Q1084,noun,3
http://www.wikidata.org/entity/L477306,temporada,http://www.wikidata.org/entity/Q1084,noun,3
http://www.wikidata.org/entity/L1547701,fronte,http://www.wikidata.org/entity/Q1084,noun,3
http://www.wikidata.org/entity/L447967,nativo,http://www.wikidata.org/entity/Q1084,noun,3
http://www.wikidata.org/entity/L447983,avanço,http://www.wikidata.org/entity/Q1084,noun,3
http://www.wikidata.org/entity/L448005,corno,http://www.wikidata.org/entity/Q1084,noun,3
http://www.wikidata.org/entity/L448042,presidente,http://www.wikidata.org/entity/Q1084,noun,3
http://www.wikidata.org/entity/L632767,renda,http://www.wikidata.org/entity/Q1084,noun,3
http://www.wikidata.org/entity/L639950,japonês,http://www.wikidata.org/entity/Q34698,adjective,3
http://www.wikidata.org/entity/L477680,trama,http://www.wikidata.org/entity/Q1084,noun,3
http://www.wikidata.org/entity/L479576,analógico,http://www.wikidata.org/entity/Q34698,adjective,3
http://www.wikidata.org/entity/L448087,pirâmide,http://www.wikidata.org/entity/Q1084,noun,3
http://www.wikidata.org/entity/L448113,postagem,http://www.wikidata.org/entity/Q1084,noun,3
http://www.wikidata.org/entity/L448131,droga,http://www.wikidata.org/entity/Q1084,noun,3
http://www.wikidata.org/entity/L448141,punição,http://www.wikidata.org/entity/Q1084,noun,3
http://www.wikidata.org/entity/L448149,miúdo,http://www.wikidata.org/entity/Q1084,noun,3
http://www.wikidata.org/entity/L448150,corte,http://www.wikidata.org/entity/Q1084,noun,3
http://www.wikidata.org/entity/L448152,reino,http://www.wikidata.org/entity/Q1084,noun,3
http://www.wikidata.org/entity/L647766,moderno,http://www.wikidata.org/entity/Q34698,adjective,3
http://www.wikidata.org/entity/L651121,ir para o beleléu,http://www.wikidata.org/entity/Q1778442,verb phrase,3
http://www.wikidata.org/entity/L448162,flagelo,http://www.wikidata.org/entity/Q1084,noun,3
http://www.wikidata.org/entity/L448214,plano,http://www.wikidata.org/entity/Q1084,noun,3
http://www.wikidata.org/entity/L448217,órgão,http://www.wikidata.org/entity/Q1084,noun,3
http://www.wikidata.org/entity/L448236,lançamento,http://www.wikidata.org/entity/Q1084,noun,3
http://www.wikidata.org/entity/L448275,açougue,http://www.wikidata.org/entity/Q1084,noun,3
http://www.wikidata.org/entity/L486661,tomar,http://www.wikidata.org/entity/Q24905,verb,3
http://www.wikidata.org/entity/L490719,ou,http://www.wikidata.org/entity/Q36484,conjunction,3
http://www.wikidata.org/entity/L493233,refúgio,http://www.wikidata.org/entity/Q1084,noun,3
http://www.wikidata.org/entity/L662280,soviético,http://www.wikidata.org/entity/Q34698,adjective,3
http://www.wikidata.org/entity/L448303,prova,http://www.wikidata.org/entity/Q1084,noun,3
http://www.wikidata.org/entity/L448305,solução,http://www.wikidata.org/entity/Q1084,noun,3
http://www.wikidata.org/entity/L448420,lima,http://www.wikidata.org/entity/Q1084,noun,3
http://www.wikidata.org/entity/L448431,cláusula,http://www.wikidata.org/entity/Q1084,noun,3
http://www.wikidata.org/entity/L448449,cratera,http://www.wikidata.org/entity/Q1084,noun,3
http://www.wikidata.org/entity/L448462,ordem,http://www.wikidata.org/entity/Q1084,noun,3
http://www.wikidata.org/entity/L448464,pista,http://www.wikidata.org/entity/Q1084,noun,3
http://www.wikidata.org/entity/L493250,azedume,http://www.wikidata.org/entity/Q1084,noun,3
http://www.wikidata.org/entity/L497171,eixo,http://www.wikidata.org/entity/Q1084,noun,3
http://www.wikidata.org/entity/L497172,fundo,http://www.wikidata.org/entity/Q1084,noun,3
http://www.wikidata.org/entity/L497184,tom,http://www.wikidata.org/entity/Q1084,noun,3
http://www.wikidata.org/entity/L497192,tribunal,http://www.wikidata.org/entity/Q1084,noun,3
http://www.wikidata.org/entity/L499941,ação,http://www.wikidata.org/entity/Q1084,noun,3
http://www.wikidata.org/entity/L500616,companhia,http://www.wikidata.org/entity/Q1084,noun,3
http://www.wikidata.org/entity/L664588,foco,http://www.wikidata.org/entity/Q1084,noun,3
http://www.wikidata.org/entity/L669666,oxigenação,http://www.wikidata.org/entity/Q1084,noun,3
http://www.wikidata.org/entity/L669696,cavar,http://www.wikidata.org/entity/Q24905,verb,3
http://www.wikidata.org/entity/L669699,censurar,http://www.wikidata.org/entity/Q24905,verb,3
http://www.wikidata.org/entity/L669890,duplicar,http://www.wikidata.org/entity/Q24905,verb,3
http://www.wikidata.org/entity/L669928,oxidar,http://www.wikidata.org/entity/Q24905,verb,3
http://www.wikidata.org/entity/L670184,unir,http://www.wikidata.org/entity/Q24905,verb,3
http://www.wikidata.org/entity/L1119803,orientação sexual,http://www.wikidata.org/entity/Q1401131,noun phrase,2
http://www.wikidata.org/entity/L1119804,caverna,http://www.wikidata.org/entity/Q1084,noun,2
http://www.wikidata.org/entity/L1119807,almoço,http://www.wikidata.org/entity/Q1084,noun,2
http://www.wikidata.org/entity/L1119816,ideologia,http://www.wikidata.org/entity/Q1084,noun,2
http://www.wikidata.org/entity/L1119840,lua de mel,http://www.wikidata.org/entity/Q1401131,noun phrase,2
http://www.wikidata.org/entity/L1120478,pé de atleta,http://www.wikidata.org/entity/Q1401131,noun phrase,2
http://www.wikidata.org/entity/L1120481,pé de chinelo,http://www.wikidata.org/entity/Q1401131,noun phrase,2
http://www.wikidata.org/entity/L1120484,pé de moleque,http://www.wikidata.org/entity/Q1401131,noun phrase,2
http://www.wikidata.org/entity/L1120490,pé de poeira,http://www.wikidata.org/entity/Q1401131,noun phrase,2
http://www.wikidata.org/entity/L1120493,pegar fogo,http://www.wikidata.org/entity/Q1778442,verb phrase,2
http://www.wikidata.org/entity/L1120496,pegar no pé,http://www.wikidata.org/entity/Q1778442,verb phrase,2
http://www.wikidata.org/entity/L1119010,ogiva,http://www.wikidata.org/entity/Q1084,noun,2
http://www.wikidata.org/entity/L1011320,passar batido,http://www.wikidata.org/entity/Q1778442,verb phrase,2
http://www.wikidata.org/entity/L639960,samba,http://www.wikidata.org/entity/Q1084,noun,2
http://www.wikidata.org/entity/L476131,do,http://www.wikidata.org/entity/Q126473,contraction,2
http://www.wikidata.org/entity/L500873,você,http://www.wikidata.org/entity/Q468801,personal pronoun,2
http://www.wikidata.org/entity/L620484,advogado,http://www.wikidata.org/entity/Q1084,noun,2
http://www.wikidata.org/entity/L642148,diabo,http://www.wikidata.org/entity/Q1084,noun,2
http://www.wikidata.org/entity/L1116946,melhor,http://www.wikidata.org/entity/Q34698,adjective,2
http://www.wikidata.org/entity/L1118997,ano bissexto,http://www.wikidata.org/entity/Q1401131,noun phrase,2
http://www.wikidata.org/entity/L1118999,areia movediça,http://www.wikidata.org/entity/Q1401131,noun phrase,2
http://www.wikidata.org/entity/L1119007,fusão nuclear,http://www.wikidata.org/entity/Q1401131,noun phrase,2
http://www.wikidata.org/entity/L1119008,fusão,http://www.wikidata.org/entity/Q1084,noun,2
http://www.wikidata.org/entity/L1119030,moinho,http://www.wikidata.org/entity/Q1084,noun,2
http://www.wikidata.org/entity/L1119038,mentira,http://www.wikidata.org/entity/Q1084,noun,2
http://www.wikidata.org/entity/L1119140,nome próprio,http://www.wikidata.org/entity/Q1401131,noun phrase,2
http://www.wikidata.org/entity/L1119432,dar nome aos bois,http://www.wikidata.org/entity/Q1778442,verb phrase,2
http://www.wikidata.org/entity/L1119434,boi,http://www.wikidata.org/entity/Q1084,noun,2
http://www.wikidata.org/entity/L1119446,sair do armário,http://www.wikidata.org/entity/Q1778442,verb phrase,2
http://www.wikidata.org/entity/L1119447,sair do papel,http://www.wikidata.org/entity/Q1778442,verb phrase,2
http://www.wikidata.org/entity/L1119449,sair pela culatra,http://www.wikidata.org/entity/Q1778442,verb phrase,2
http://www.wikidata.org/entity/L1119594,lavar a jega,http://www.wikidata.org/entity/Q1778442,verb phrase,2
http://www.wikidata.org/entity/L1119596,lavar a égua,http://www.wikidata.org/entity/Q1778442,verb phrase,2
http://www.wikidata.org/entity/L1119603,pegar o beco,http://www.wikidata.org/entity/Q1778442,verb phrase,2
http://www.wikidata.org/entity/L1119606,riba,http://www.wikidata.org/entity/Q1084,noun,2
http://www.wikidata.org/entity/L1119737,ao ar livre,http://www.wikidata.org/entity/Q3734650,adverbial phrase,2
http://www.wikidata.org/entity/L1119760,neve,http://www.wikidata.org/entity/Q1084,noun,2
